index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
123612,Madhya Pradesh,TIKAMGARH,2006,Rabi       ,Rapeseed &Mustard,13830,6379
123613,Madhya Pradesh,TIKAMGARH,2006,Rabi       ,Urad,5,1
123614,Madhya Pradesh,TIKAMGARH,2006,Rabi       ,Wheat,58125,78242
123615,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Banana,6,188
123616,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Coriander,195,52
123617,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Dry chillies,503,316
123618,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Garlic,43,93
123619,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Onion,463,3102
123620,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Potato,1013,9783
123621,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Sesamum,22866,5760
123622,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Sugarcane,259,9800
123623,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Sweet potato,503,2879
123624,Madhya Pradesh,TIKAMGARH,2006,Whole Year ,Turmeric,89,87
123625,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Arhar/Tur,485,119
123626,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Bajra,1,1
123627,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Groundnut,15813,11800
123628,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Jowar,27003,22664
123629,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Maize,3075,2080
123630,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Rice,11658,1969
123631,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Sannhamp,34,10
123632,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Soyabean,32878,14348
123633,Madhya Pradesh,TIKAMGARH,2007,Kharif     ,Urad,69534,20107
123634,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Barley,2929,4307
123635,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Gram,7685,6362
123636,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Khesari,6,2
123637,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Linseed,144,39
123638,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Masoor,1413,433
123639,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Peas & beans (Pulses),3383,1211
123640,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Rapeseed &Mustard,4949,1651
123641,Madhya Pradesh,TIKAMGARH,2007,Rabi       ,Wheat,22748,27964
123642,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Banana,3,91
123643,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Coriander,110,28
123644,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Garlic,43,93
123645,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Onion,376,2180
123646,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Potato,693,5020
123647,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Sesamum,38907,12394
123648,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Small millets,74,12
123649,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Sugarcane,123,4650
123650,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Sweet potato,328,1878
123651,Madhya Pradesh,TIKAMGARH,2007,Whole Year ,Turmeric,44,43
123652,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Arhar/Tur,218,105
123653,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Groundnut,16461,19648
123654,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Jowar,20671,27445
123655,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Maize,3197,2878
123656,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Rice,12907,7313
123657,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Sannhamp,18,7
123658,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Soyabean,37074,43688
123659,Madhya Pradesh,TIKAMGARH,2008,Kharif     ,Urad,71451,26342
123660,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Barley,12682,25346
123661,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Gram,24216,30052
123662,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Khesari,37,26
123663,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Linseed,204,93
123664,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Masoor,5902,2900
123665,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Peas & beans (Pulses),19482,10774
123666,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Rapeseed &Mustard,24023,12955
123667,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Urad,12,3
123668,Madhya Pradesh,TIKAMGARH,2008,Rabi       ,Wheat,107434,209207
123669,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Banana,2,54
123670,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Coriander,256,85
123671,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Garlic,87,226
123672,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Onion,499,3523
123673,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Potato,1416,11696
123674,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Sesamum,33897,14703
123675,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Small millets,1489,453
123676,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Sugarcane,122,5890
123677,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Sweet potato,293,1845
123678,Madhya Pradesh,TIKAMGARH,2008,Whole Year ,Turmeric,66,84
123679,Madhya Pradesh,TIKAMGARH,2009,Kharif     ,Cowpea(Lobia),13,5
123680,Madhya Pradesh,TIKAMGARH,2009,Kharif     ,Jowar,15158,18973
123681,Madhya Pradesh,TIKAMGARH,2009,Kharif     ,Moong(Green Gram),5462,1474
123682,Madhya Pradesh,TIKAMGARH,2009,Kharif     ,Small millets,955,279
123683,Madhya Pradesh,TIKAMGARH,2009,Kharif     ,Urad,73793,22405
123684,Madhya Pradesh,TIKAMGARH,2009,Rabi       ,Cowpea(Lobia),19,6
123685,Madhya Pradesh,TIKAMGARH,2009,Rabi       ,Moong(Green Gram),6,2
123686,Madhya Pradesh,TIKAMGARH,2009,Rabi       ,Urad,6,2
123687,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Arhar/Tur,180,65
123688,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Barley,11332,19561
123689,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Coriander,268,88
123690,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Dry chillies,590,652
123691,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Dry ginger,1367,1712
123692,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Garlic,82,213
123693,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Gram,30798,34788
123694,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Groundnut,17385,15300
123695,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Khesari,26,16
123696,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Linseed,247,119
123697,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Maize,2907,1788
123698,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Masoor,4809,2318
123699,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Mesta,8,2
123700,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Onion,497,3637
123701,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Peas & beans (Pulses),16233,8801
123702,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Potato,1455,11649
123703,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Rapeseed &Mustard,30779,15018
123704,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Rice,12688,5216
123705,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Sannhamp,9,3
123706,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Sesamum,38251,18185
123707,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Soyabean,36670,44621
123708,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Sugarcane,140,6620
123709,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Sweet potato,275,1731
123710,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Turmeric,54,66
123711,Madhya Pradesh,TIKAMGARH,2009,Whole Year ,Wheat,100959,168328
123712,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Arhar/Tur,240,30
123713,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Cowpea(Lobia),20,4
123714,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Groundnut,16320,21766
123715,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Jowar,6694,9184
123716,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Maize,2911,2062
123717,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Moong(Green Gram),5042,1361
123718,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Rice,11976,5378
123719,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Small millets,838,258
123720,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Soyabean,31473,36044
123721,Madhya Pradesh,TIKAMGARH,2010,Kharif     ,Urad,73983,26741
123722,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Barley,12021,18322
123723,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Cowpea(Lobia),22,7
123724,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Gram,26821,17257
123725,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Khesari,269,85
123726,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Linseed,161,37
123727,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Masoor,5772,1169
123728,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Moong(Green Gram),7,1
123729,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Peas & beans (Pulses),11495,2659
123730,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Rapeseed &Mustard,27940,9275
123731,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Urad,6,2
123732,Madhya Pradesh,TIKAMGARH,2010,Rabi       ,Wheat,78021,98994
123733,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Banana,1,17
123734,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Coriander,240,64
123735,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Dry chillies,786,1130
123736,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Dry ginger,1375,1723
123737,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Garlic,101,144
123738,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Mesta,2,3
123739,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Onion,491,2667
123740,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Potato,1424,4957
123741,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Sannhamp,5,6
123742,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Sesamum,42117,20600
123743,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Sugarcane,150,7090
123744,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Sweet potato,374,1343
123745,Madhya Pradesh,TIKAMGARH,2010,Whole Year ,Turmeric,71,38
123746,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Arhar/Tur,180,45
123747,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Barley,10429,27346
123748,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Groundnut,16851,21656
123749,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Jowar,4593,4869
123750,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Maize,2797,1565
123751,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Mesta,2,2
123752,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Moong(Green Gram),5246,916
123753,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Other Kharif pulses,33,8
123754,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Rice,12293,9106
123755,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Sannhamp,6,6
123756,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Small millets,626,115
123757,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Soyabean,39233,31361
123758,Madhya Pradesh,TIKAMGARH,2011,Kharif     ,Urad,87029,18202
123759,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Gram,18182,18342
123760,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Khesari,179,102
123761,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Linseed,114,63
123762,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Masoor,4914,1616
123763,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Moong(Green Gram),9,1
123764,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Other  Rabi pulses,48,14
123765,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Peas & beans (Pulses),7867,2957
123766,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Rapeseed &Mustard,20143,11303
123767,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Urad,13,2
123768,Madhya Pradesh,TIKAMGARH,2011,Rabi       ,Wheat,137811,371047
123769,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Banana,2,
123770,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Coriander,287,131
123771,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Dry chillies,910,888
123772,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Dry ginger,1304,1245
123773,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Garlic,147,230
123774,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Onion,622,3899
123775,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Potato,1633,10431
123776,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Sesamum,41263,20202
123777,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Sugarcane,102,3490
123778,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Sweet potato,345,1313
123779,Madhya Pradesh,TIKAMGARH,2011,Whole Year ,Turmeric,158,142
123780,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Arhar/Tur,77,15
123781,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Bajra,26,34
123782,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Barley,11355,19543
123783,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Groundnut,17613,26948
123784,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Jowar,1973,3086
123785,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Maize,2200,1822
123786,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Moong(Green Gram),5373,1051
123787,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Other Kharif pulses,4,1
123788,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Rice,11766,5604
123789,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Sannhamp,5,6
123790,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Small millets,290,53
123791,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Soyabean,54166,38449
123792,Madhya Pradesh,TIKAMGARH,2012,Kharif     ,Urad,88477,19103
123793,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Gram,20168,18658
123794,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Khesari,121,50
123795,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Linseed,101,36
123796,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Masoor,3975,1368
123797,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Moong(Green Gram),12,2
123798,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Other  Rabi pulses,2,1
123799,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Peas & beans (Pulses),8658,3756
123800,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Rapeseed &Mustard,22736,10730
123801,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Urad,6,1
123802,Madhya Pradesh,TIKAMGARH,2012,Rabi       ,Wheat,146730,376243
123803,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Banana,2,28
123804,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Coriander,332,87
123805,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Dry chillies,921,1300
123806,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Dry ginger,1334,1341
123807,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Garlic,173,279
123808,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Onion,846,7800
123809,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Potato,1916,13550
123810,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Sesamum,33619,17082
123811,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Sugarcane,174,6410
123812,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Sweet potato,387,1640
123813,Madhya Pradesh,TIKAMGARH,2012,Whole Year ,Turmeric,140,138
123814,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Arhar/Tur,61,4
123815,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Barley,11982,15082
123816,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Groundnut,20017,25758
123817,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Jowar,1021,477
123818,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Maize,1712,873
123819,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Moong(Green Gram),5843,2208
123820,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Other Kharif pulses,46,18
123821,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Rice,11414,4009
123822,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Sannhamp,7,5
123823,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Small millets,164,51
123824,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Soyabean,60600,33633
123825,Madhya Pradesh,TIKAMGARH,2013,Kharif     ,Urad,85824,15707
123826,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Gram,19670,4864
123827,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Linseed,37,11
123828,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Masoor,3913,622
123829,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Moong(Green Gram),281,72
123830,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Other  Rabi pulses,28,14
123831,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Peas & beans (Pulses),8877,6470
123832,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Rapeseed &Mustard,22263,8509
123833,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Urad,51,9
123834,Madhya Pradesh,TIKAMGARH,2013,Rabi       ,Wheat,158635,321516
123835,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Coriander,296,75
123836,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Dry chillies,1076,799
123837,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Dry ginger,1152,1312
123838,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Garlic,151,340
123839,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Onion,669,3019
123840,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Potato,1556,12440
123841,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Sesamum,30129,6635
123842,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Sugarcane,189,6960
123843,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Sweet potato,509,2386
123844,Madhya Pradesh,TIKAMGARH,2013,Whole Year ,Turmeric,205,183
123845,Madhya Pradesh,UJJAIN,1997,Kharif     ,Arhar/Tur,1300,900
123846,Madhya Pradesh,UJJAIN,1997,Kharif     ,Bajra,100,100
123847,Madhya Pradesh,UJJAIN,1997,Kharif     ,Groundnut,100,200
123848,Madhya Pradesh,UJJAIN,1997,Kharif     ,Jowar,8600,6100
123849,Madhya Pradesh,UJJAIN,1997,Kharif     ,Maize,4300,5300
123850,Madhya Pradesh,UJJAIN,1997,Kharif     ,Soyabean,407600,424400
123851,Madhya Pradesh,UJJAIN,1997,Rabi       ,Barley,300,500
123852,Madhya Pradesh,UJJAIN,1997,Rabi       ,Linseed,2600,1300
123853,Madhya Pradesh,UJJAIN,1997,Rabi       ,Rapeseed &Mustard,1600,1100
123854,Madhya Pradesh,UJJAIN,1997,Rabi       ,Wheat,166200,437300
123855,Madhya Pradesh,UJJAIN,1998,Kharif     ,Arhar/Tur,1200,900
123856,Madhya Pradesh,UJJAIN,1998,Kharif     ,Bajra,100,100
123857,Madhya Pradesh,UJJAIN,1998,Kharif     ,Groundnut,100,100
123858,Madhya Pradesh,UJJAIN,1998,Kharif     ,Jowar,7300,7200
123859,Madhya Pradesh,UJJAIN,1998,Kharif     ,Maize,3900,5100
123860,Madhya Pradesh,UJJAIN,1998,Kharif     ,Soyabean,414600,572600
123861,Madhya Pradesh,UJJAIN,1998,Kharif     ,Sunflower,100,
123862,Madhya Pradesh,UJJAIN,1998,Rabi       ,Barley,200,400
123863,Madhya Pradesh,UJJAIN,1998,Rabi       ,Gram,133600,92200
123864,Madhya Pradesh,UJJAIN,1998,Rabi       ,Linseed,1800,1000
123865,Madhya Pradesh,UJJAIN,1998,Rabi       ,Rapeseed &Mustard,800,600
123866,Madhya Pradesh,UJJAIN,1998,Rabi       ,Wheat,177700,488700
123867,Madhya Pradesh,UJJAIN,1998,Whole Year ,Sugarcane,538,9310
123868,Madhya Pradesh,UJJAIN,1999,Kharif     ,Arhar/Tur,1086,868
123869,Madhya Pradesh,UJJAIN,1999,Kharif     ,Bajra,27,25
123870,Madhya Pradesh,UJJAIN,1999,Kharif     ,Castor seed,7,4
123871,Madhya Pradesh,UJJAIN,1999,Kharif     ,Cotton(lint),15,9
123872,Madhya Pradesh,UJJAIN,1999,Kharif     ,Dry ginger,1,1
123873,Madhya Pradesh,UJJAIN,1999,Kharif     ,Groundnut,72,109
123874,Madhya Pradesh,UJJAIN,1999,Kharif     ,Jowar,4560,4938
123875,Madhya Pradesh,UJJAIN,1999,Kharif     ,Maize,5712,9833
123876,Madhya Pradesh,UJJAIN,1999,Kharif     ,Other Kharif pulses,2476,1081
123877,Madhya Pradesh,UJJAIN,1999,Kharif     ,Rice,12,9
123878,Madhya Pradesh,UJJAIN,1999,Kharif     ,Sesamum,10,4
123879,Madhya Pradesh,UJJAIN,1999,Kharif     ,Soyabean,416991,568277
123880,Madhya Pradesh,UJJAIN,1999,Kharif     ,Sunflower,24,6
123881,Madhya Pradesh,UJJAIN,1999,Kharif     ,Urad,2214,966
123882,Madhya Pradesh,UJJAIN,1999,Rabi       ,Barley,211,331
123883,Madhya Pradesh,UJJAIN,1999,Rabi       ,Gram,130951,127808
123884,Madhya Pradesh,UJJAIN,1999,Rabi       ,Linseed,869,580
123885,Madhya Pradesh,UJJAIN,1999,Rabi       ,Other  Rabi pulses,565,289
123886,Madhya Pradesh,UJJAIN,1999,Rabi       ,Rapeseed &Mustard,469,366
123887,Madhya Pradesh,UJJAIN,1999,Rabi       ,Safflower,3,1
123888,Madhya Pradesh,UJJAIN,1999,Rabi       ,Wheat,189419,555638
123889,Madhya Pradesh,UJJAIN,1999,Whole Year ,Coriander,1048,360
123890,Madhya Pradesh,UJJAIN,1999,Whole Year ,Dry chillies,82,57
123891,Madhya Pradesh,UJJAIN,1999,Whole Year ,Garlic,6299,26004
123892,Madhya Pradesh,UJJAIN,1999,Whole Year ,Onion,1062,13086
123893,Madhya Pradesh,UJJAIN,1999,Whole Year ,Potato,4450,66787
123894,Madhya Pradesh,UJJAIN,1999,Whole Year ,Sannhamp,7,17
123895,Madhya Pradesh,UJJAIN,1999,Whole Year ,Sugarcane,349,8690
123896,Madhya Pradesh,UJJAIN,1999,Whole Year ,Sweet potato,43,334
123897,Madhya Pradesh,UJJAIN,2000,Kharif     ,Arhar/Tur,990,418
123898,Madhya Pradesh,UJJAIN,2000,Kharif     ,Bajra,17,12
123899,Madhya Pradesh,UJJAIN,2000,Kharif     ,Castor seed,2,1
123900,Madhya Pradesh,UJJAIN,2000,Kharif     ,Cotton(lint),7,2
123901,Madhya Pradesh,UJJAIN,2000,Kharif     ,Dry ginger,1,1
123902,Madhya Pradesh,UJJAIN,2000,Kharif     ,Groundnut,142,117
123903,Madhya Pradesh,UJJAIN,2000,Kharif     ,Jowar,3365,855
123904,Madhya Pradesh,UJJAIN,2000,Kharif     ,Maize,8078,9076
123905,Madhya Pradesh,UJJAIN,2000,Kharif     ,Other Kharif pulses,1747,431
123906,Madhya Pradesh,UJJAIN,2000,Kharif     ,Rice,20,8
123907,Madhya Pradesh,UJJAIN,2000,Kharif     ,Sesamum,10,3
123908,Madhya Pradesh,UJJAIN,2000,Kharif     ,Soyabean,421517,257547
123909,Madhya Pradesh,UJJAIN,2000,Kharif     ,Sunflower,24,3
123910,Madhya Pradesh,UJJAIN,2000,Rabi       ,Barley,36,34
123911,Madhya Pradesh,UJJAIN,2000,Rabi       ,Gram,20936,17984
123912,Madhya Pradesh,UJJAIN,2000,Rabi       ,Linseed,127,45
123913,Madhya Pradesh,UJJAIN,2000,Rabi       ,Other  Rabi pulses,236,61
123914,Madhya Pradesh,UJJAIN,2000,Rabi       ,Rapeseed &Mustard,30,9
123915,Madhya Pradesh,UJJAIN,2000,Rabi       ,Wheat,36916,53962
123916,Madhya Pradesh,UJJAIN,2000,Whole Year ,Coriander,85,16
123917,Madhya Pradesh,UJJAIN,2000,Whole Year ,Dry chillies,38,11
123918,Madhya Pradesh,UJJAIN,2000,Whole Year ,Garlic,2167,4996
123919,Madhya Pradesh,UJJAIN,2000,Whole Year ,Onion,463,4727
123920,Madhya Pradesh,UJJAIN,2000,Whole Year ,Sannhamp,2,
123921,Madhya Pradesh,UJJAIN,2000,Whole Year ,Sugarcane,300,3420
123922,Madhya Pradesh,UJJAIN,2001,Kharif     ,Arhar/Tur,1074,508
123923,Madhya Pradesh,UJJAIN,2001,Kharif     ,Bajra,28,16
123924,Madhya Pradesh,UJJAIN,2001,Kharif     ,Cotton(lint),9,4
123925,Madhya Pradesh,UJJAIN,2001,Kharif     ,Dry ginger,4,3
123926,Madhya Pradesh,UJJAIN,2001,Kharif     ,Groundnut,158,153
123927,Madhya Pradesh,UJJAIN,2001,Kharif     ,Jowar,4714,3234
123928,Madhya Pradesh,UJJAIN,2001,Kharif     ,Maize,12788,16650
123929,Madhya Pradesh,UJJAIN,2001,Kharif     ,Niger seed,1,0.01
123930,Madhya Pradesh,UJJAIN,2001,Kharif     ,Other Kharif pulses,3013,775
123931,Madhya Pradesh,UJJAIN,2001,Kharif     ,Rice,10,4
123932,Madhya Pradesh,UJJAIN,2001,Kharif     ,Sesamum,31,8
123933,Madhya Pradesh,UJJAIN,2001,Kharif     ,Small millets,1,0
123934,Madhya Pradesh,UJJAIN,2001,Kharif     ,Soyabean,416685,268345
123935,Madhya Pradesh,UJJAIN,2001,Kharif     ,Sunflower,25,3
123936,Madhya Pradesh,UJJAIN,2001,Rabi       ,Barley,40,38
123937,Madhya Pradesh,UJJAIN,2001,Rabi       ,Gram,113113,55312
123938,Madhya Pradesh,UJJAIN,2001,Rabi       ,Linseed,1033,428
123939,Madhya Pradesh,UJJAIN,2001,Rabi       ,Other  Rabi pulses,911,237
